rel_path,language,ais,risk,gss,injection_vectors,sdk_found,agent_patterns,dangerous_exec,signals
numpy-2.5.2/numpy/testing/_private/utils.py,Python,90,HIGH,0,0,,runner.run,eval/exec found (2 occurrence(s)),agent_orchestration(runner.run); dynamic_execution(eval/exec_x2)
numpy-2.5.2/vendored-meson/meson/mesonbuild/mesonmain.py,Python,70,HIGH,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1); dynamic_import(x1)
numpy-2.5.2/numpy/tests/test_public_api.py,Python,70,HIGH,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1); dynamic_import(x3)
numpy-2.5.2/numpy/_core/tests/test_multiarray.py,Python,70,HIGH,0,0,,,eval/exec found (2 occurrence(s)),dynamic_execution(eval/exec_x2); dynamic_import(x1)
numpy-2.5.2/benchmarks/benchmarks/bench_ma.py,Python,50,ELEVATED,0,0,,,eval/exec found (3 occurrence(s)),dynamic_execution(eval/exec_x3)
numpy-2.5.2/benchmarks/benchmarks/bench_indexing.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
numpy-2.5.2/numpy/f2py/auxfuncs.py,Python,50,ELEVATED,0,0,,,eval/exec found (3 occurrence(s)),dynamic_execution(eval/exec_x3)
numpy-2.5.2/numpy/f2py/capi_maps.py,Python,50,ELEVATED,0,0,,,eval/exec found (3 occurrence(s)),dynamic_execution(eval/exec_x3)
numpy-2.5.2/numpy/f2py/crackfortran.py,Python,50,ELEVATED,0,0,,,eval/exec found (9 occurrence(s)),dynamic_execution(eval/exec_x9)
numpy-2.5.2/numpy/_build_utils/tempita/_tempita.py,Python,50,ELEVATED,0,0,,,eval/exec found (3 occurrence(s)),dynamic_execution(eval/exec_x3)
numpy-2.5.2/numpy/_core/arrayprint.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
numpy-2.5.2/numpy/_core/tests/test_scalarmath.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
numpy-2.5.2/numpy/_core/tests/test_arrayprint.py,Python,50,ELEVATED,0,0,,,eval/exec found (2 occurrence(s)),dynamic_execution(eval/exec_x2)
numpy-2.5.2/numpy/_core/tests/test_umath_accuracy.py,Python,50,ELEVATED,0,0,,,eval/exec found (2 occurrence(s)),dynamic_execution(eval/exec_x2)
numpy-2.5.2/numpy/_core/tests/test_records.py,Python,50,ELEVATED,0,0,,,eval/exec found (3 occurrence(s)),dynamic_execution(eval/exec_x3)
numpy-2.5.2/numpy/_core/tests/test_simd.py,Python,50,ELEVATED,0,0,,,eval/exec found (11 occurrence(s)),dynamic_execution(eval/exec_x11)
numpy-2.5.2/numpy/_core/tests/test_dtype.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
numpy-2.5.2/numpy/_core/tests/test_umath.py,Python,50,ELEVATED,0,0,,,eval/exec found (2 occurrence(s)),dynamic_execution(eval/exec_x2)
numpy-2.5.2/vendored-meson/meson/run_cross_test.py,Python,40,ELEVATED,0,0,,,subprocess/shell execution with variables (1 occurrence(s)),subprocess_variable_execution(x1)
numpy-2.5.2/vendored-meson/meson/run_tests.py,Python,40,ELEVATED,0,0,,,subprocess/shell execution with variables (1 occurrence(s)),subprocess_variable_execution(x1)
numpy-2.5.2/vendored-meson/meson/mesonbuild/mdevenv.py,Python,40,ELEVATED,0,0,,,subprocess/shell execution with variables (2 occurrence(s)),subprocess_variable_execution(x2)
numpy-2.5.2/vendored-meson/meson/mesonbuild/rewriter.py,Python,40,ELEVATED,0,0,,add_edge(,,agent_orchestration(add_edge()
numpy-2.5.2/vendored-meson/meson/mesonbuild/msubprojects.py,Python,40,ELEVATED,0,0,,runner.run,,agent_orchestration(runner.run)
numpy-2.5.2/vendored-meson/meson/mesonbuild/minit.py,Python,40,ELEVATED,0,0,,,subprocess/shell execution with variables (2 occurrence(s)),subprocess_variable_execution(x2)
numpy-2.5.2/vendored-meson/meson/mesonbuild/mdist.py,Python,40,ELEVATED,0,0,,,subprocess/shell execution with variables (2 occurrence(s)),subprocess_variable_execution(x2)
numpy-2.5.2/vendored-meson/meson/mesonbuild/ast/interpreter.py,Python,40,ELEVATED,0,0,,add_edge(,,agent_orchestration(add_edge()
