rel_path,language,ais,risk,gss,injection_vectors,sdk_found,agent_patterns,dangerous_exec,signals
httpcore2-2.12.0/httpcore2/_sync/http11.py,Python,18,NORMAL,0,1,,,,prompt_injection_partial(1)
httpcore2-2.12.0/httpcore2/_sync/http2.py,Python,18,NORMAL,0,1,,,,prompt_injection_partial(1)
httpcore2-2.12.0/httpcore2/_sync/connection.py,Python,18,NORMAL,0,1,,,,prompt_injection_partial(1)
httpcore2-2.12.0/httpcore2/_async/http11.py,Python,18,NORMAL,0,1,,,,prompt_injection_partial(1)
httpcore2-2.12.0/httpcore2/_async/http2.py,Python,18,NORMAL,0,1,,,,prompt_injection_partial(1)
httpcore2-2.12.0/httpcore2/_async/connection.py,Python,18,NORMAL,0,1,,,,prompt_injection_partial(1)
httpcore2-2.12.0/httpcore2/_api.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/__init__.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_synchronization.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_ssl.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_utils.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_trace.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_models.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_exceptions.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_sync/__init__.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_sync/socks_proxy.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_sync/connection_pool.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_sync/interfaces.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_sync/http_proxy.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_async/__init__.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_async/socks_proxy.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_async/connection_pool.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_async/interfaces.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_async/http_proxy.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_backends/__init__.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_backends/mock.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_backends/sync.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_backends/trio.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_backends/auto.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_backends/anyio.py,Python,0,NORMAL,0,0,,,,
httpcore2-2.12.0/httpcore2/_backends/base.py,Python,0,NORMAL,0,0,,,,
