rel_path,language,ais,risk,gss,injection_vectors,sdk_found,agent_patterns,dangerous_exec,signals
fastapi-0.141.1/docs_src/sql_databases/tutorial002_py310.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
fastapi-0.141.1/docs_src/sql_databases/tutorial001_py310.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
fastapi-0.141.1/docs_src/sql_databases/tutorial002_an_py310.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
fastapi-0.141.1/docs_src/sql_databases/tutorial001_an_py310.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
fastapi-0.141.1/scripts/translate.py,Python,40,ELEVATED,0,0,from pydantic_ai,,,ai_sdk_import(1_sdk(s)_detected)
fastapi-0.141.1/scripts/docs.py,Python,40,ELEVATED,0,0,,,subprocess/shell execution with variables (2 occurrence(s)),subprocess_variable_execution(x2)
fastapi-0.141.1/tests/test_tutorial/test_dataclasses/test_tutorial003.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_dataclasses/test_tutorial002.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_dataclasses/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_separate_openapi_schemas/test_tutorial002.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_separate_openapi_schemas/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_python_types/test_tutorial009_tutorial009b.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_python_types/test_tutorial008b.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_nested_models/test_tutorial004.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_nested_models/test_tutorial008.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_nested_models/test_tutorial007.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_nested_models/test_tutorial006.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_nested_models/test_tutorial009.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_nested_models/test_tutorial005.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_cookie_params/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_bigger_applications/test_main.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_testing/test_main_b.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_request_form_models/test_tutorial002.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_request_form_models/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_schema_extra_example/test_tutorial004.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_schema_extra_example/test_tutorial003.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_schema_extra_example/test_tutorial002.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_schema_extra_example/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_schema_extra_example/test_tutorial005.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_cookie_param_models/test_tutorial002.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_cookie_param_models/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_stream_json_lines/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_multiple_params/test_tutorial004.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_multiple_params/test_tutorial003.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_multiple_params/test_tutorial002.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_multiple_params/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_body_multiple_params/test_tutorial005.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_custom_response/test_tutorial002_tutorial003_tutorial004.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_custom_response/test_tutorial010.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_custom_response/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_authentication_error_status_code/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_header_param_models/test_tutorial003.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_header_param_models/test_tutorial002.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_header_param_models/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_testing_dependencies/test_tutorial001.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_dependencies/test_tutorial008c.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_dependencies/test_tutorial008d.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
fastapi-0.141.1/tests/test_tutorial/test_dependencies/test_tutorial008e.py,Python,38,NORMAL,0,1,,,,dynamic_import(x1); prompt_injection_partial(1)
